Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,50.980000,51.430000,50.500000,51.340000,50.576393,6511896
2019-06-19,53.639999,53.900002,51.820000,51.860001,51.088661,21886280
2019-06-20,51.860001,54.950001,51.820000,54.439999,53.630283,28696803
2019-06-21,54.150002,55.500000,54.110001,54.700001,53.886421,16483009
2019-06-24,54.669998,55.750000,54.250000,55.349998,54.526749,15382912
2019-06-25,55.119999,55.349998,53.020000,53.900002,53.098320,16856735
2019-06-26,53.709999,54.619999,53.400002,54.299999,53.492367,9488004
2019-06-27,54.650002,56.209999,54.400002,55.590000,54.763184,13501149
2019-06-28,55.560001,56.000000,54.459999,55.029999,54.211510,11540891
2019-07-01,56.599998,58.009998,56.400002,57.869999,57.009270,21637912
2019-07-02,57.520000,57.849998,57.090000,57.330002,56.477303,11258929
2019-07-03,57.060001,57.060001,55.169998,55.490002,54.664669,23086608
2019-07-04,55.869999,55.900002,53.770000,54.389999,53.581028,21446602
2019-07-05,54.500000,54.970001,54.040001,54.730000,53.915974,13758786
2019-07-08,54.360001,54.360001,52.029999,52.689999,51.906315,22450409
2019-07-09,52.480000,52.990002,51.900002,52.349998,51.571369,13380287
2019-07-10,52.660000,52.970001,52.070000,52.660000,51.876762,13158337
2019-07-11,53.000000,53.790001,52.700001,53.119999,52.329918,14995866
2019-07-12,53.130001,55.349998,53.130001,54.759998,53.945526,23865326
2019-07-15,54.650002,55.500000,53.799999,54.889999,54.073593,16634045
2019-07-16,54.799999,54.799999,53.880001,54.209999,53.403706,10687953
2019-07-17,53.900002,54.250000,53.509998,53.950001,53.147575,8955297
2019-07-18,53.450001,53.869999,52.680000,52.700001,51.916168,14700690
2019-07-19,53.000000,54.200001,52.950001,54.200001,53.393856,14460741
2019-07-22,54.200001,54.529999,53.200001,53.799999,52.999805,11631911
2019-07-23,54.020000,54.290001,53.470001,53.880001,53.078617,8410129
2019-07-24,54.209999,55.619999,54.119999,55.049999,54.231213,18790582
2019-07-25,55.180000,56.160000,54.840000,55.740002,54.910954,13393749
2019-07-26,55.299999,55.730000,55.160000,55.529999,54.704075,7366267
2019-07-29,55.380001,55.439999,54.619999,55.049999,54.231213,8994045
2019-07-30,57.009998,57.520000,56.240002,56.610001,55.768013,32980572
2019-07-31,56.380001,56.650002,55.529999,55.549999,54.723778,18040033
2019-08-01,55.549999,56.180000,55.349998,55.970001,55.137531,15159711
2019-08-02,54.660000,55.169998,54.150002,54.639999,53.827312,18826638
2019-08-05,54.150002,54.650002,52.720001,52.849998,52.063934,21384122
2019-08-06,51.520000,52.340000,50.889999,52.049999,51.275833,21196095
2019-08-07,52.349998,52.459999,51.049999,51.049999,50.290707,14741073
2019-08-08,51.500000,51.770000,50.799999,51.770000,51.000000,15514006
2019-08-09,51.189999,51.480000,49.810001,49.869999,49.869999,17027818
