Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,80.120003,81.180000,79.849998,80.970001,80.281868,46407362
2019-06-19,84.010002,84.570000,83.500000,83.540001,82.830025,111871582
2019-06-20,83.919998,88.500000,83.919998,88.500000,87.747871,153321332
2019-06-21,87.949997,88.559998,87.230003,87.970001,87.222382,85806014
2019-06-24,87.900002,88.540001,87.220001,88.209999,87.460335,59405200
2019-06-25,88.099998,88.180000,85.320000,86.629997,85.893761,105193653
2019-06-26,86.750000,87.300003,86.400002,86.400002,85.665718,45763035
2019-06-27,87.000000,88.470001,86.989998,88.050003,87.301697,81454553
2019-06-28,87.959999,89.320000,87.629997,88.610001,87.856941,59553439
2019-07-01,90.599998,92.470001,90.599998,91.839996,91.059486,92609753
2019-07-02,91.690002,91.690002,90.879997,91.059998,90.286118,60649656
2019-07-03,91.160004,91.599998,89.800003,90.660004,89.889519,65098801
2019-07-04,90.699997,91.139999,89.349998,89.900002,89.135979,59366727
2019-07-05,90.000000,91.139999,89.830002,90.849998,90.077896,51052242
2019-07-08,89.989998,89.989998,87.779999,88.589996,87.837105,78776550
2019-07-09,88.680000,88.849998,86.989998,87.529999,86.786118,55703430
2019-07-10,88.190002,88.209999,87.519997,87.879997,87.133141,35616458
2019-07-11,88.489998,89.300003,87.690002,87.980003,87.232292,51486886
2019-07-12,88.150002,89.470001,88.150002,88.750000,87.995750,57671774
2019-07-15,88.099998,88.769997,86.620003,88.080002,87.331444,59452589
2019-07-16,87.970001,88.180000,86.900002,86.949997,86.211044,43086922
2019-07-17,86.949997,87.580002,86.400002,86.989998,86.250702,43834956
2019-07-18,86.599998,87.389999,86.330002,86.730003,85.992920,37781666
2019-07-19,87.309998,88.699997,87.309998,88.349998,87.599144,60359099
2019-07-22,88.320000,88.980003,87.680000,87.680000,86.934845,42622726
2019-07-23,87.910004,88.199997,87.099998,87.500000,86.756371,38182988
2019-07-24,87.970001,89.459999,87.800003,88.849998,88.094894,59457876
2019-07-25,89.099998,89.550003,88.540001,89.410004,88.650146,45606184
2019-07-26,88.820000,90.169998,88.820000,90.099998,89.334274,46153438
2019-07-29,89.839996,90.080002,89.050003,89.449997,88.689796,36824643
2019-07-30,90.349998,90.900002,89.680000,89.980003,89.215302,46479947
2019-07-31,89.410004,89.500000,87.879997,88.089996,87.341354,59275484
2019-08-01,87.500000,88.339996,87.010002,87.510002,86.766289,42759682
2019-08-02,86.099998,86.489998,85.500000,86.029999,85.298866,72897093
2019-08-05,85.059998,85.860001,84.580002,84.610001,83.890930,68484703
2019-08-06,83.099998,84.879997,82.150002,84.510002,83.791786,101034081
2019-08-07,84.809998,84.949997,83.349998,83.470001,82.760620,53235572
2019-08-08,83.989998,84.550003,83.400002,84.510002,83.791786,56726429
2019-08-09,85.099998,85.279999,84.019997,84.349998,83.633141,44936180
2019-08-12,84.459999,86.769997,84.459999,86.500000,85.764870,59423858
2019-08-13,85.949997,86.250000,84.769997,85.010002,84.287537,51501773
2019-08-14,86.379997,86.570000,85.010002,85.040001,84.317276,53336342
2019-08-15,83.800003,86.339996,83.529999,86.309998,85.576485,70227378
2019-08-16,87.000000,88.300003,86.349998,87.459999,86.716713,93231155
2019-08-19,88.300003,88.459999,87.250000,88.449997,87.698296,83735472
2019-08-20,88.300003,88.330002,87.620003,87.940002,87.192635,50439359
2019-08-21,87.650002,88.169998,87.349998,87.730003,86.984421,33532073
2019-08-22,87.860001,88.080002,87.400002,87.980003,87.232292,36503738
2019-08-23,87.949997,90.260002,87.820000,89.889999,89.126060,88568977
2019-08-26,88.300003,88.599998,87.150002,87.500000,86.756371,99026844
2019-08-27,88.050003,88.800003,87.570000,87.680000,86.934845,76782700
2019-08-28,87.610001,87.919998,86.849998,86.900002,86.161476,51609230
2019-08-29,87.150002,87.480003,86.169998,86.699997,85.963165,46433200
2019-08-30,87.699997,88.150002,86.410004,87.320000,86.577904,56465513
2019-09-02,87.000000,88.879997,86.879997,88.500000,87.747871,63580615
2019-09-03,88.599998,88.900002,87.790001,88.250000,87.500000,51275196
2019-09-04,87.830002,88.400002,87.220001,88.300003,88.300003,60595398
2019-09-05,88.800003,90.309998,88.309998,89.230003,89.230003,100756554
2019-09-06,89.949997,90.699997,89.279999,90.699997,90.699997,68875243
2019-09-09,91.370003,91.529999,89.980003,90.400002,90.400002,70240149
2019-09-10,90.489998,90.550003,88.900002,89.440002,89.440002,48454825
2019-09-11,89.800003,90.080002,88.750000,89.559998,89.559998,45586002
