Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,41.099998,41.349998,40.590000,40.759998,39.069996,25595167
2019-06-19,40.200001,40.400002,39.369999,39.500000,39.500000,29997947
2019-06-20,39.369999,40.790001,39.369999,40.549999,40.549999,32399651
2019-06-21,40.549999,40.880001,39.970001,40.160000,40.160000,24834593
2019-06-24,39.990002,40.759998,39.860001,40.619999,40.619999,21065321
2019-06-25,40.680000,40.959999,39.680000,40.150002,40.150002,21385055
2019-06-26,40.040001,40.660000,39.759998,40.490002,40.490002,12799242
2019-06-27,40.669998,41.330002,40.450001,41.259998,41.259998,26112823
2019-06-28,41.450001,41.630001,40.919998,41.500000,41.500000,23297616
2019-07-01,42.200001,42.360001,41.689999,41.959999,41.959999,36364553
2019-07-02,42.000000,42.919998,41.810001,42.590000,42.590000,34045323
2019-07-03,42.580002,42.950001,41.799999,42.180000,42.180000,27939926
2019-07-04,42.290001,43.150002,42.279999,42.779999,42.779999,25282287
2019-07-05,42.980000,43.430000,42.740002,43.299999,43.299999,18520713
2019-07-08,42.970001,42.970001,41.680000,41.770000,41.770000,31022638
2019-07-09,41.799999,42.279999,41.630001,41.799999,41.799999,21593815
2019-07-10,42.080002,42.160000,40.509998,40.820000,40.820000,33430724
2019-07-11,41.119999,41.680000,41.000000,41.080002,41.080002,19804780
2019-07-12,41.270000,41.570000,41.000000,41.230000,41.230000,15619719
2019-07-15,41.130001,41.799999,40.099998,41.480000,41.480000,20932038
2019-07-16,41.279999,41.389999,40.660000,40.900002,40.900002,17114951
2019-07-17,40.750000,40.980000,40.470001,40.779999,40.779999,10872706
2019-07-18,40.599998,40.779999,40.150002,40.169998,40.169998,16014529
2019-07-19,40.500000,40.939999,40.389999,40.509998,40.509998,15248748
2019-07-22,40.520000,40.770000,40.099998,40.540001,40.540001,13065184
2019-07-23,40.490002,40.549999,40.110001,40.200001,40.200001,13495249
2019-07-24,40.480000,40.930000,40.209999,40.360001,40.360001,20589834
2019-07-25,40.299999,40.730000,40.169998,40.730000,40.730000,17732912
2019-07-26,40.630001,41.480000,40.259998,41.259998,41.259998,27239410
2019-07-29,41.099998,41.349998,40.840000,40.990002,40.990002,14382366
2019-07-30,41.299999,41.369999,40.730000,40.840000,40.840000,16349095
2019-07-31,40.509998,40.580002,39.509998,39.529999,39.529999,27765712
2019-08-01,39.540001,39.540001,38.599998,39.200001,39.200001,24367150
2019-08-02,38.430000,38.930000,38.270000,38.570000,38.570000,18353644
2019-08-05,38.279999,38.369999,37.799999,37.810001,37.810001,19771136
2019-08-06,37.000000,38.580002,36.660000,38.400002,38.400002,28377625
2019-08-07,38.570000,38.799999,38.110001,38.259998,38.259998,15610062
2019-08-08,38.459999,38.990002,38.459999,38.630001,38.630001,15433780
2019-08-09,38.959999,38.970001,38.279999,38.360001,38.360001,12761431
2019-08-12,38.680000,38.770000,38.299999,38.740002,38.740002,12493045
2019-08-13,38.450001,38.459999,37.970001,38.070000,38.070000,15250627
2019-08-14,38.500000,38.930000,38.349998,38.389999,38.389999,17867466
2019-08-15,37.910000,38.689999,37.759998,38.610001,38.610001,14798435
2019-08-16,38.599998,39.099998,38.480000,38.840000,38.840000,15829962
2019-08-19,39.090000,39.650002,39.080002,39.630001,39.630001,22497407
2019-08-20,39.490002,39.889999,39.430000,39.630001,39.630001,14523093
2019-08-21,39.599998,40.080002,39.330002,39.910000,39.910000,14362299
2019-08-22,40.020000,40.020000,38.959999,39.160000,39.160000,16383675
2019-08-23,39.330002,40.279999,39.099998,40.119999,40.119999,27337821
2019-08-26,39.500000,39.880001,39.290001,39.580002,39.580002,17361159
2019-08-27,39.880001,40.400002,39.700001,39.799999,39.799999,25449856
2019-08-28,40.000000,40.040001,39.299999,39.500000,39.500000,11735447
2019-08-29,39.560001,39.610001,39.020000,39.139999,39.139999,13691340
2019-08-30,39.599998,39.759998,39.240002,39.430000,39.430000,16719185
2019-09-02,39.400002,41.099998,39.320000,40.959999,40.959999,33573688
2019-09-03,41.150002,41.970001,41.150002,41.730000,41.730000,27021924
2019-09-04,41.990002,42.750000,41.980000,42.520000,42.520000,35477349
2019-09-05,43.000000,43.400002,42.360001,42.599998,42.599998,34069615
2019-09-06,42.980000,43.299999,42.500000,43.160000,43.160000,29227997
2019-09-09,43.340000,43.430000,42.389999,42.669998,42.669998,25849099
2019-09-10,42.849998,43.029999,42.040001,42.599998,42.599998,15225790
2019-09-11,42.700001,42.790001,41.790001,42.290001,42.290001,19797759
2019-09-12,42.689999,42.880001,42.000000,42.419998,42.419998,17272541
2019-09-16,42.419998,42.500000,41.990002,42.230000,42.230000,10638285
2019-09-17,42.139999,42.200001,41.419998,41.570000,41.570000,11158028
2019-09-18,41.730000,41.950001,41.480000,41.700001,41.700001,9846783
2019-09-19,41.939999,41.939999,41.290001,41.680000,41.680000,10394551
2019-09-20,41.919998,42.240002,41.660000,41.930000,41.930000,15836976
2019-09-23,41.950001,42.000000,41.000000,41.279999,41.279999,14131880
2019-09-24,41.279999,41.570000,41.150002,41.240002,41.240002,9714983
2019-09-25,41.230000,41.919998,40.880001,41.480000,41.480000,12080077
2019-09-26,41.799999,42.349998,41.619999,42.009998,42.009998,16500870
2019-09-27,42.200001,42.230000,40.560001,41.439999,41.439999,18391024
2019-09-30,41.009998,42.230000,41.009998,41.340000,41.340000,9931180
2019-10-08,41.400002,42.549999,41.400002,42.439999,42.439999,20941052
2019-10-09,42.009998,42.160000,41.500000,41.810001,41.810001,14427734
2019-10-10,41.680000,41.779999,41.110001,41.680000,41.680000,11950035
2019-10-11,42.000000,43.459999,42.000000,43.259998,43.259998,39420326
2019-10-14,43.700001,43.980000,42.950001,43.150002,43.150002,21627902
2019-10-15,43.290001,43.299999,42.430000,42.580002,42.580002,14795194
2019-10-16,43.000000,43.119999,42.439999,42.580002,42.580002,14047101
2019-10-17,42.599998,43.049999,42.439999,42.599998,42.599998,11102476
2019-10-18,42.790001,43.130001,42.029999,42.340000,42.340000,13882942
2019-10-21,42.259998,42.669998,41.950001,42.189999,42.189999,12636038
2019-10-22,42.349998,42.349998,41.619999,41.919998,41.919998,12305406
2019-10-23,42.400002,42.490002,41.939999,42.119999,42.119999,13685973
2019-10-24,42.180000,42.880001,42.009998,42.290001,42.290001,15409506
2019-10-25,42.400002,42.779999,41.849998,42.380001,42.380001,16035511
2019-10-28,42.340000,42.740002,41.910000,42.180000,42.180000,15224357
2019-10-29,42.189999,42.279999,41.610001,41.660000,41.660000,14037739
