Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,20.780001,20.940001,20.600000,20.850000,20.531610,59873299
2019-06-19,22.500000,22.799999,21.500000,21.549999,21.220919,256773065
2019-06-20,21.580000,23.600000,21.540001,23.049999,22.698013,359422890
2019-06-21,23.160000,24.040001,23.059999,23.670000,23.308546,317861506
2019-06-24,23.950001,24.100000,23.530001,23.600000,23.239616,195547985
2019-06-25,23.600000,23.760000,22.830000,23.480000,23.121447,224802321
2019-06-26,23.250000,23.530001,23.020000,23.290001,22.934351,121717538
2019-06-27,23.500000,24.270000,23.459999,23.920000,23.554729,219358864
2019-06-28,23.850000,24.030001,23.600000,23.809999,23.446407,128237750
2019-07-01,24.660000,24.780001,24.200001,24.379999,24.007704,251010603
2019-07-02,24.250000,24.280001,24.070000,24.150000,23.781216,118546025
2019-07-03,24.080000,24.100000,23.240000,23.430000,23.072212,168063448
2019-07-04,23.520000,23.920000,23.400000,23.600000,23.239616,103266275
2019-07-05,23.620001,23.750000,23.299999,23.540001,23.180532,82733952
2019-07-08,23.480000,23.650000,22.900000,23.170000,22.816181,128945414
2019-07-09,23.350000,23.440001,22.920000,23.230000,22.875265,95724169
2019-07-10,23.340000,23.400000,23.040001,23.200001,22.845724,78653211
2019-07-11,23.400000,23.639999,22.990000,23.180000,22.826029,123752035
2019-07-12,23.139999,23.410000,22.900000,23.370001,23.013128,96670547
2019-07-15,23.100000,24.059999,22.930000,23.690001,23.328241,150242296
2019-07-16,23.610001,23.760000,23.430000,23.430000,23.072212,78011701
2019-07-17,23.260000,23.400000,23.010000,23.090000,22.737404,120650332
2019-07-18,22.900000,22.950001,22.709999,22.719999,22.373053,86781596
2019-07-19,22.840000,23.350000,22.830000,23.180000,22.826029,108063712
2019-07-22,23.290001,23.350000,22.780001,22.799999,22.451832,92306459
2019-07-23,22.830000,23.059999,22.760000,22.870001,22.520763,50154934
2019-07-24,23.010000,23.430000,23.010000,23.260000,22.904808,108612254
2019-07-25,23.290001,23.389999,23.160000,23.389999,23.032822,64383228
2019-07-26,23.280001,23.389999,23.190001,23.389999,23.032822,53630339
2019-07-29,23.330000,23.350000,23.059999,23.170000,22.816181,62672102
2019-07-30,23.200001,23.639999,23.160000,23.410000,23.052517,100197318
2019-07-31,23.330000,23.389999,23.129999,23.230000,22.875265,63368301
2019-08-01,23.090000,23.190001,22.809999,22.920000,22.570000,80971056
2019-08-02,21.900000,21.969999,21.680000,21.709999,21.709999,111482670
2019-08-05,21.480000,21.480000,20.930000,20.940001,20.940001,140569025
2019-08-06,20.389999,21.080000,20.160000,20.850000,20.850000,164123420
2019-08-07,20.910000,20.969999,20.480000,20.500000,20.500000,99202290
2019-08-08,21.150000,21.240000,20.790001,20.910000,20.910000,130157270
2019-08-09,21.100000,21.190001,20.730000,20.790001,20.790001,85086629
2019-08-12,21.150000,21.350000,21.090000,21.340000,21.340000,107820933
2019-08-13,21.100000,21.170000,21.000000,21.070000,21.070000,50634898
2019-08-14,21.450001,21.580000,21.150000,21.150000,21.150000,79542426
2019-08-15,20.500000,21.299999,20.450001,21.200001,21.200001,71968872
2019-08-16,21.120001,21.650000,21.120001,21.330000,21.330000,94765570
2019-08-19,21.879999,23.170000,21.670000,23.129999,23.129999,247363808
2019-08-20,23.000000,23.129999,22.709999,22.760000,22.760000,131382318
2019-08-21,22.700001,22.870001,22.570000,22.639999,22.639999,77130204
2019-08-22,22.730000,22.830000,22.500000,22.709999,22.709999,65120305
2019-08-23,22.760000,22.910000,22.559999,22.639999,22.639999,88249118
2019-08-26,22.139999,22.440001,22.059999,22.219999,22.219999,99365180
2019-08-27,22.410000,23.040001,22.350000,22.770000,22.770000,135503079
2019-08-28,22.610001,22.750000,22.400000,22.420000,22.420000,72306012
2019-08-29,22.450001,22.510000,22.209999,22.250000,22.250000,63630619
