Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,29.870001,30.200001,29.850000,30.110001,28.972343,7004368
2019-06-19,30.549999,30.850000,29.900000,30.090000,28.953098,11808692
2019-06-20,30.090000,30.799999,29.700001,30.600000,29.443829,14236145
2019-06-21,30.600000,31.059999,30.379999,30.809999,29.645893,11925088
2019-06-24,30.889999,31.379999,30.830000,31.170000,29.992292,7329947
2019-06-25,31.200001,31.590000,30.690001,31.250000,30.069269,12349486
2019-06-26,31.160000,32.290001,31.030001,31.959999,30.752441,12469188
2019-06-27,32.000000,32.880001,31.990000,32.700001,31.464483,14012239
2019-06-28,32.689999,32.770000,32.180000,32.570000,31.339396,7510597
2019-07-01,32.990002,33.500000,32.610001,32.860001,31.618439,14044150
2019-07-02,32.790001,33.470001,32.209999,33.160000,31.907103,15683365
2019-07-03,33.040001,33.160000,32.660000,32.820000,31.579948,8670825
2019-07-04,32.750000,33.570000,32.750000,33.389999,32.128410,15472426
2019-07-05,33.290001,33.290001,32.349998,32.720001,31.483728,12704189
2019-07-08,32.689999,33.000000,31.600000,31.900000,30.694710,13439750
2019-07-09,32.240002,32.740002,31.709999,32.009998,30.800552,9389097
2019-07-10,32.259998,32.349998,31.500000,31.570000,30.377178,7145041
2019-07-11,31.670000,32.389999,31.650000,31.760000,30.559999,12594515
2019-07-12,30.980000,30.980000,30.200001,30.400000,30.400000,7662418
2019-07-15,30.350000,30.570000,29.549999,30.360001,30.360001,11614284
2019-07-16,30.520000,30.900000,30.450001,30.760000,30.760000,7287048
2019-07-17,30.719999,30.870001,30.370001,30.440001,30.440001,5978644
2019-07-18,30.530001,30.530001,29.889999,29.990000,29.990000,5786805
2019-07-19,30.290001,31.070000,30.190001,30.879999,30.879999,11785897
2019-07-22,30.900000,31.230000,30.430000,30.670000,30.670000,7523938
2019-07-23,30.650000,30.820000,30.090000,30.180000,30.180000,8009642
2019-07-24,30.200001,30.650000,30.020000,30.530001,30.530001,10737687
2019-07-25,30.590000,30.990000,30.440001,30.969999,30.969999,7781586
2019-07-26,31.010000,31.120001,30.809999,31.000000,31.000000,4804046
2019-07-29,31.010000,31.170000,30.469999,30.600000,30.600000,6976517
2019-07-30,30.660000,31.059999,30.540001,30.719999,30.719999,6840220
2019-07-31,30.510000,30.570000,28.959999,29.200001,29.200001,21580963
2019-08-01,28.990000,28.990000,28.309999,28.660000,28.660000,14509309
2019-08-02,28.000000,28.500000,27.879999,28.230000,28.230000,10359996
2019-08-05,28.030001,28.080000,27.040001,27.070000,27.070000,12577885
2019-08-06,26.709999,27.270000,26.610001,26.930000,26.930000,10530237
2019-08-07,27.270000,27.320000,26.780001,26.860001,26.860001,8743972
2019-08-08,26.990000,27.040001,26.660000,26.820000,26.820000,7695730
2019-08-09,26.980000,27.090000,26.309999,26.440001,26.440001,9358914
2019-08-12,26.480000,26.940001,26.040001,26.870001,26.870001,8164028
2019-08-13,26.730000,27.049999,26.260000,26.440001,26.440001,9276134
2019-08-14,26.790001,27.020000,26.150000,26.299999,26.299999,9627218
2019-08-15,25.510000,26.299999,25.510000,26.219999,26.219999,9167683
2019-08-16,26.309999,26.370001,25.879999,26.049999,26.049999,9506888
2019-08-19,26.559999,27.889999,26.559999,27.830000,27.830000,18921743
2019-08-20,27.889999,27.980000,27.299999,27.389999,27.389999,12823802
2019-08-21,27.400000,27.760000,27.260000,27.490000,27.490000,10215843
2019-08-22,27.590000,27.650000,27.360001,27.540001,27.540001,6120708
2019-08-23,27.540001,27.719999,27.240000,27.400000,27.400000,7275217
2019-08-26,26.879999,27.040001,26.660000,26.860001,26.860001,9373560
2019-08-27,27.180000,27.549999,27.020000,27.379999,27.379999,10874715
2019-08-28,27.379999,27.610001,27.200001,27.440001,27.440001,7880613
2019-08-29,27.459999,27.459999,26.350000,26.620001,26.620001,18727543
2019-08-30,26.570000,27.080000,26.570000,26.680000,26.680000,10441159
2019-09-02,26.510000,26.740000,26.309999,26.590000,26.590000,11331517
2019-09-03,26.580000,26.760000,26.389999,26.410000,26.410000,8933786
2019-09-04,26.340000,26.940001,26.260000,26.940001,26.940001,16884878
2019-09-05,26.959999,27.520000,26.940001,26.959999,26.959999,19452373
2019-09-06,27.030001,27.420000,26.820000,27.420000,27.420000,11374766
2019-09-09,27.700001,28.120001,27.600000,27.809999,27.809999,17293803
2019-09-10,27.830000,27.900000,27.540001,27.680000,27.680000,7773339
2019-09-11,27.700001,27.809999,27.459999,27.580000,27.580000,6989668
2019-09-12,27.650000,28.280001,27.650000,28.160000,28.160000,12591164
2019-09-16,28.389999,28.400000,27.930000,28.000000,28.000000,7141667
2019-09-17,28.100000,28.100000,27.139999,27.250000,27.250000,11190844
2019-09-18,27.260000,27.980000,27.209999,27.770000,27.770000,11014757
2019-09-19,27.840000,28.150000,27.639999,27.760000,27.760000,6033272
2019-09-20,27.500000,27.799999,27.379999,27.799999,27.799999,10850726
2019-09-23,27.670000,27.670000,26.860001,27.080000,27.080000,9416261
2019-09-24,27.090000,27.219999,26.959999,27.030001,27.030001,5038711
2019-09-25,27.100000,27.170000,26.700001,27.040001,27.040001,6355425
2019-09-26,27.139999,27.959999,27.059999,27.270000,27.270000,10450099
2019-09-27,27.270000,27.500000,27.030001,27.299999,27.299999,6424719
2019-09-30,27.010000,27.299999,26.959999,26.969999,26.969999,6127542
2019-10-08,27.200001,28.040001,27.070000,27.709999,27.709999,14355070
2019-10-09,27.719999,28.230000,27.500000,27.959999,27.959999,12483175
2019-10-10,28.000000,28.100000,27.730000,27.900000,27.900000,7625025
2019-10-11,28.090000,28.299999,27.750000,28.139999,28.139999,9596073
2019-10-14,28.320000,28.780001,28.320000,28.510000,28.510000,10715754
2019-10-15,28.570000,28.870001,28.280001,28.320000,28.320000,8952310
2019-10-16,28.400000,29.299999,28.400000,28.850000,28.850000,12395272
2019-10-17,29.000000,29.080000,28.410000,28.500000,28.500000,7532086
2019-10-18,28.600000,28.750000,27.879999,28.030001,28.030001,7868348
2019-10-21,28.030001,29.000000,28.030001,29.000000,29.000000,15686228
2019-10-22,29.100000,29.150000,28.719999,29.049999,29.049999,9677659
2019-10-23,29.080000,29.360001,28.820000,28.910000,28.910000,9621438
2019-10-24,28.980000,29.730000,28.719999,29.709999,29.709999,15507609
2019-10-25,30.200001,30.660000,29.670000,29.900000,29.900000,14699511
2019-10-28,29.799999,29.799999,29.160000,29.450001,29.450001,13729767
2019-10-29,29.400000,29.400000,29.000000,29.000000,29.000000,8524796
2019-10-30,29.100000,29.139999,28.549999,28.750000,28.750000,7019657
2019-10-31,28.900000,28.920000,28.299999,28.549999,28.549999,10291271
2019-11-01,28.590000,29.040001,28.270000,28.930000,28.930000,11168650
2019-11-04,29.090000,29.160000,28.549999,28.750000,28.750000,13421394
2019-11-05,28.900000,29.490000,28.559999,29.200001,29.200001,12616542
2019-11-06,29.260000,29.280001,28.730000,28.900000,28.900000,10206107
2019-11-07,28.850000,29.160000,28.799999,28.950001,28.950001,6921813
2019-11-08,29.080000,29.200001,28.570000,28.770000,28.770000,8964091
2019-11-11,28.629999,28.629999,28.010000,28.090000,28.090000,11242995
2019-11-12,28.080000,28.309999,28.080000,28.240000,28.240000,6275994
2019-11-13,28.330000,28.330000,27.930000,28.000000,28.000000,5971774
2019-11-14,28.150000,28.170000,27.639999,27.730000,27.730000,6675483
