Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,35.700001,36.020000,35.509998,36.020000,35.076859,30228448
2019-06-19,36.990002,37.299999,36.570000,36.799999,35.836433,65238879
2019-06-20,36.860001,38.480000,36.860001,38.380001,37.375065,74229868
2019-06-21,38.380001,38.500000,37.500000,37.689999,36.703129,59617631
2019-06-24,37.520000,37.990002,37.480000,37.959999,36.966061,30881629
2019-06-25,37.509998,37.509998,34.750000,36.130001,35.183979,243512152
2019-06-26,35.070000,35.930000,35.020000,35.470001,34.541260,104997810
2019-06-27,35.880001,36.560001,35.750000,36.450001,35.495598,92805629
2019-06-28,36.349998,36.529999,35.840000,35.980000,35.037907,53062339
2019-07-01,36.750000,37.230000,36.700001,36.900002,35.933819,81245491
2019-07-02,36.919998,36.919998,36.299999,36.520000,35.563766,61223395
2019-07-03,36.389999,36.490002,36.060001,36.150002,35.203457,47928441
2019-07-04,36.369999,36.439999,36.009998,36.080002,35.135288,37917354
2019-07-05,36.200001,36.630001,36.000000,36.470001,35.515076,36451591
2019-07-08,36.080002,36.200001,35.360001,35.560001,34.628902,50610541
2019-07-09,35.580002,35.700001,35.200001,35.290001,34.365974,28106075
2019-07-10,35.599998,35.650002,34.980000,35.119999,34.200424,44487076
2019-07-11,35.459999,36.060001,35.310001,35.900002,34.960003,59828966
2019-07-12,35.180000,35.599998,35.040001,35.400002,35.400002,49746675
2019-07-15,35.009998,35.680000,34.500000,35.299999,35.299999,42271763
2019-07-16,35.369999,35.500000,35.150002,35.310001,35.310001,27014554
2019-07-17,35.110001,35.419998,35.009998,35.209999,35.209999,22637619
2019-07-18,35.299999,35.580002,35.070000,35.320000,35.320000,33890048
2019-07-19,35.680000,36.490002,35.580002,36.369999,36.369999,49864204
2019-07-22,36.360001,36.770000,36.090000,36.369999,36.369999,33732997
2019-07-23,36.369999,36.500000,36.009998,36.209999,36.209999,25079506
2019-07-24,36.439999,36.959999,36.240002,36.430000,36.430000,34263449
2019-07-25,36.750000,37.480000,36.750000,37.259998,37.259998,50994342
2019-07-26,37.049999,37.369999,37.029999,37.220001,37.220001,23391862
2019-07-29,37.200001,37.200001,36.599998,36.830002,36.830002,31750358
2019-07-30,36.799999,37.169998,36.700001,36.770000,36.770000,26183718
2019-07-31,36.500000,36.799999,36.450001,36.560001,36.560001,27306707
2019-08-01,36.400002,36.590000,35.910000,36.200001,36.200001,32231581
2019-08-02,35.549999,35.959999,35.400002,35.750000,35.750000,48948013
2019-08-05,35.520000,35.689999,35.090000,35.209999,35.209999,45212718
2019-08-06,34.500000,35.070000,34.400002,34.880001,34.880001,58569559
2019-08-07,34.900002,34.980000,34.439999,34.529999,34.529999,55056614
2019-08-08,34.799999,35.490002,34.799999,35.360001,35.360001,45625739
2019-08-09,35.459999,35.500000,34.910000,34.990002,34.990002,33614193
2019-08-12,34.990002,35.459999,34.799999,35.410000,35.410000,39225849
2019-08-13,35.189999,35.250000,34.799999,34.849998,34.849998,29736510
2019-08-14,35.220001,35.400002,34.799999,34.860001,34.860001,37749308
2019-08-15,34.200001,34.939999,34.099998,34.869999,34.869999,30054809
2019-08-16,34.889999,35.400002,34.520000,35.160000,35.160000,40844467
2019-08-19,34.970001,35.299999,34.439999,35.299999,35.299999,71493374
