Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,6.080000,6.100000,6.010000,6.070000,6.017564,69732649
2019-06-19,6.200000,6.250000,6.080000,6.100000,6.047305,157002902
2019-06-20,6.110000,6.280000,6.100000,6.250000,6.196009,229161306
2019-06-21,6.260000,6.320000,6.220000,6.270000,6.215836,179344532
2019-06-24,6.230000,6.270000,6.190000,6.230000,6.176182,105543296
2019-06-25,6.240000,6.240000,6.110000,6.150000,6.096873,110592757
2019-06-26,6.130000,6.210000,6.090000,6.170000,6.116700,62899442
2019-06-27,6.140000,6.270000,6.120000,6.210000,6.210000,145199200
2019-06-28,6.190000,6.200000,6.120000,6.160000,6.160000,73727363
2019-07-01,6.290000,6.340000,6.210000,6.330000,6.330000,223193534
2019-07-02,6.320000,6.380000,6.280000,6.300000,6.300000,119368757
2019-07-03,6.280000,6.290000,6.160000,6.200000,6.200000,113030275
2019-07-04,6.200000,6.250000,6.180000,6.210000,6.210000,73167145
2019-07-05,6.220000,6.220000,6.170000,6.200000,6.200000,70526180
2019-07-08,6.180000,6.190000,5.970000,6.010000,6.010000,140299414
2019-07-09,5.970000,6.000000,5.880000,5.960000,5.960000,95614443
2019-07-10,5.970000,5.990000,5.900000,5.920000,5.920000,55628671
2019-07-11,5.970000,6.030000,5.920000,5.960000,5.960000,60621313
2019-07-12,5.950000,6.000000,5.890000,5.960000,5.960000,52345746
2019-07-15,5.920000,6.030000,5.840000,5.980000,5.980000,86435836
2019-07-16,5.980000,6.030000,5.960000,6.000000,6.000000,60340326
2019-07-17,5.990000,6.020000,5.960000,5.990000,5.990000,52456129
2019-07-18,5.970000,5.970000,5.900000,5.920000,5.920000,57767967
2019-07-19,5.940000,5.990000,5.920000,5.930000,5.930000,50007370
2019-07-22,5.940000,5.950000,5.820000,5.830000,5.830000,76879959
2019-07-23,5.850000,5.870000,5.810000,5.850000,5.850000,53132480
2019-07-24,5.870000,5.980000,5.870000,5.950000,5.950000,91059668
2019-07-25,5.960000,5.980000,5.920000,5.950000,5.950000,63219062
2019-07-26,5.920000,5.990000,5.900000,5.960000,5.960000,65827587
2019-07-29,5.950000,5.990000,5.940000,5.980000,5.980000,59509920
2019-07-30,5.960000,6.010000,5.940000,5.970000,5.970000,64416562
2019-07-31,5.940000,5.960000,5.920000,5.930000,5.930000,48687249
2019-08-01,5.900000,5.920000,5.850000,5.870000,5.870000,63907402
2019-08-02,5.750000,5.750000,5.690000,5.710000,5.710000,116825231
2019-08-05,5.690000,5.720000,5.610000,5.610000,5.610000,86268991
2019-08-06,5.500000,5.510000,5.330000,5.450000,5.450000,138928788
2019-08-07,5.480000,5.500000,5.410000,5.420000,5.420000,65060781
2019-08-08,5.450000,5.480000,5.420000,5.450000,5.450000,57009975
2019-08-09,5.460000,5.480000,5.280000,5.290000,5.290000,116227986
2019-08-12,5.300000,5.420000,5.290000,5.410000,5.410000,83953931
2019-08-13,5.360000,5.440000,5.320000,5.410000,5.410000,77701462
2019-08-14,5.470000,5.520000,5.390000,5.420000,5.420000,65414729
2019-08-15,5.330000,5.770000,5.300000,5.740000,5.740000,287893244
2019-08-16,5.680000,5.710000,5.620000,5.630000,5.630000,155491845
2019-08-19,5.600000,5.780000,5.600000,5.760000,5.760000,171930591
2019-08-20,5.890000,6.110000,5.860000,5.980000,5.980000,321915038
2019-08-21,5.910000,6.230000,5.910000,6.150000,6.150000,311954467
2019-08-22,6.160000,6.230000,6.060000,6.150000,6.150000,144131831
2019-08-23,6.140000,6.150000,6.010000,6.050000,6.050000,114730988
2019-08-26,5.950000,6.040000,5.870000,5.970000,5.970000,139594910
2019-08-27,6.020000,6.080000,5.970000,6.040000,6.040000,172645900
2019-08-28,6.030000,6.030000,5.900000,5.930000,5.930000,94527345
2019-08-29,5.940000,6.010000,5.910000,5.950000,5.950000,71948145
2019-08-30,5.990000,6.020000,5.810000,5.850000,5.850000,102659227
2019-09-02,5.850000,5.990000,5.850000,5.950000,5.950000,101391047
2019-09-03,5.960000,6.030000,5.940000,5.990000,5.990000,101943901
2019-09-04,5.960000,6.090000,5.930000,6.070000,6.070000,141029280
2019-09-05,6.120000,6.180000,6.010000,6.030000,6.030000,205836655
2019-09-06,6.070000,6.280000,6.050000,6.190000,6.190000,255282639
2019-09-09,6.270000,6.330000,6.180000,6.330000,6.330000,255689671
2019-09-10,6.900000,6.960000,6.550000,6.690000,6.690000,629139415
2019-09-11,6.600000,6.630000,6.410000,6.430000,6.430000,342567463
2019-09-12,6.480000,6.490000,6.350000,6.430000,6.430000,185695101
2019-09-16,6.430000,6.450000,6.330000,6.380000,6.380000,138709867
2019-09-17,6.360000,6.390000,6.180000,6.210000,6.210000,182268915
2019-09-18,6.250000,6.250000,6.160000,6.180000,6.180000,96789172
2019-09-19,6.200000,6.250000,6.160000,6.250000,6.250000,115592631
2019-09-20,6.240000,6.250000,6.150000,6.190000,6.190000,116774494
2019-09-23,6.170000,6.180000,6.060000,6.110000,6.110000,105819147
2019-09-24,6.130000,6.280000,6.090000,6.190000,6.190000,132270825
2019-09-25,6.140000,6.250000,6.120000,6.130000,6.130000,113743462
2019-09-26,6.130000,6.160000,6.010000,6.030000,6.030000,100288574
2019-09-27,6.060000,6.120000,6.030000,6.080000,6.080000,57418487
2019-09-30,6.070000,6.120000,6.000000,6.010000,6.010000,50494299
2019-10-08,6.010000,6.120000,6.010000,6.030000,6.030000,63359782
2019-10-09,6.000000,6.070000,5.960000,6.060000,6.060000,47507165
2019-10-10,6.050000,6.110000,6.030000,6.090000,6.090000,74984274
2019-10-11,6.110000,6.130000,6.010000,6.120000,6.120000,91172362
2019-10-14,6.160000,6.220000,6.120000,6.150000,6.150000,139008992
2019-10-15,6.150000,6.250000,6.100000,6.190000,6.190000,127803569
2019-10-16,6.170000,6.230000,6.090000,6.100000,6.100000,89004456
2019-10-17,6.090000,6.210000,6.080000,6.190000,6.190000,79533768
2019-10-18,6.220000,6.240000,6.080000,6.090000,6.090000,85521032
2019-10-21,6.080000,6.170000,6.000000,6.160000,6.160000,85389935
2019-10-22,6.150000,6.160000,6.020000,6.080000,6.080000,119494738
2019-10-23,6.060000,6.080000,5.890000,5.920000,5.920000,140482297
2019-10-24,5.930000,5.950000,5.890000,5.920000,5.920000,61995017
2019-10-25,5.910000,5.960000,5.850000,5.950000,5.950000,76485743
2019-10-28,6.030000,6.200000,6.020000,6.190000,6.190000,209486275
2019-10-29,6.160000,6.180000,6.090000,6.100000,6.100000,104041000
2019-10-30,6.060000,6.230000,6.020000,6.130000,6.130000,121663041
2019-10-31,6.160000,6.220000,6.110000,6.140000,6.140000,122016125
2019-11-01,6.150000,6.210000,6.110000,6.160000,6.160000,101098755
2019-11-04,6.180000,6.230000,6.150000,6.160000,6.160000,113743992
2019-11-05,6.180000,6.200000,6.110000,6.180000,6.180000,105892308
2019-11-06,6.170000,6.200000,6.040000,6.080000,6.080000,93063170
2019-11-07,6.070000,6.100000,6.030000,6.050000,6.050000,75745599
2019-11-08,6.070000,6.100000,5.960000,5.960000,5.960000,119691856
2019-11-11,5.930000,5.930000,5.800000,5.810000,5.810000,128416102
2019-11-12,5.820000,5.850000,5.730000,5.840000,5.840000,73995566
2019-11-13,5.800000,5.880000,5.760000,5.850000,5.850000,61508475
2019-11-14,5.840000,5.870000,5.820000,5.850000,5.850000,50298794
2019-11-15,5.850000,5.850000,5.740000,5.750000,5.750000,80222251
2019-11-18,5.750000,5.810000,5.750000,5.790000,5.790000,48555923
2019-11-19,5.790000,5.880000,5.760000,5.880000,5.880000,60197820
2019-11-20,5.850000,5.920000,5.830000,5.850000,5.850000,48486375
2019-11-21,5.820000,5.860000,5.780000,5.830000,5.830000,41787948
2019-11-22,5.840000,5.880000,5.760000,5.790000,5.790000,55818384
2019-11-25,5.800000,5.820000,5.730000,5.780000,5.780000,55507376
2019-11-26,5.800000,5.860000,5.800000,5.830000,5.830000,87635932
2019-11-27,5.790000,5.830000,5.770000,5.780000,5.780000,43834213
2019-11-28,5.770000,5.790000,5.690000,5.730000,5.730000,65442272
2019-11-29,5.700000,5.730000,5.680000,5.710000,5.710000,42962636
2019-12-02,5.730000,5.740000,5.600000,5.630000,5.630000,74152162
2019-12-03,5.610000,5.620000,5.560000,5.620000,5.620000,47210811
2019-12-04,5.600000,5.600000,5.410000,5.510000,5.510000,127895983
2019-12-05,5.530000,5.600000,5.510000,5.580000,5.580000,79878044
2019-12-06,5.620000,5.650000,5.560000,5.650000,5.650000,60279430
2019-12-09,5.670000,5.700000,5.650000,5.660000,5.660000,57378165
2019-12-10,5.640000,5.670000,5.620000,5.660000,5.660000,45817889
2019-12-11,5.680000,5.720000,5.630000,5.700000,5.700000,70153273
2019-12-12,5.690000,5.700000,5.640000,5.650000,5.650000,57264660
2019-12-13,5.690000,5.750000,5.670000,5.740000,5.740000,91602482
2019-12-16,5.750000,5.830000,5.740000,5.820000,5.820000,96002254
2019-12-17,5.830000,5.930000,5.790000,5.880000,5.880000,130649909
